Time,Mx_f,My_f,Mz_f,B_z,a1,a2,b1,b2,f1,f2 
0.008,-0.01100022635906201,0.8965601019981895,0.42076734065482774,-8,478,449,170,860,0,1
0.009,-0.015308889887285904,0.8512085234467759,-0.5023615078952222,-14,132,800,481,129,-2,-1
0.014,0.006308427256699103,-0.6925650502185299,-0.6957409770196235,11,966,212,100,330,0,-3
0.004,-0.00029543563279859085,-0.849066005574233,0.5170833584075083,-3,460,855,277,735,1,0
0.002,-0.010550832326688702,0.8287954667436223,0.5578166639596354,-13,317,173,211,590,2,-2
0.01,-0.00441915691910444,-0.10915470180964262,-0.9808992341758374,-4,856,726,701,188,0,2
0.001,-0.01028048145095517,0.9902160214259801,0.13315841694778544,-17,640,798,140,108,1,0
0.014,0.008581967099893537,-0.953625791603639,0.22401865961981698,15,198,155,178,645,-3,0
0.001,0.002046334602870299,0.9289570756195977,0.36848200924613306,2,811,383,494,981,-2,-2
0.011,0.102786866243148,-0.8399774130075298,-0.5040797159326557,16,170,209,459,537,-1,3
0.01,-0.014602528192246621,0.9650577291797533,0.21091240791409593,-9,360,404,809,482,0,1
0.011,0.0011181489321722081,-0.2320594292110726,0.9577753856262764,1,912,780,726,201,1,0
0.015,-0.008179658364316108,0.5059769231128983,0.8402516108017754,2,856,856,101,799,3,2
0.007,0.02177048889323669,0.010388979963284306,-0.9905591134546315,14,421,924,616,744,3,-1
0.014,0.013795071479314965,-0.9490619457231988,-0.24959085951512133,16,286,930,695,941,-3,2
0.008,0.009520729506696348,0.9257866463347052,0.35068342888959314,-2,966,756,110,874,1,-3
0.015,-0.0007009024116763307,-0.4476214650864425,0.871854069344888,-8,627,598,819,829,0,0
0.001,-0.0029011191297708926,0.8538803856971614,0.5195131923029314,-6,139,886,239,452,1,0
0.012,0.01519938902714432,0.7418750258889703,-0.6469899761348014,6,364,874,245,595,0,-2
0.001,0.0031834244931497353,0.7972332164443431,0.6029764553068598,6,246,678,618,508,0,-3
0.001,-0.0008665270213495151,0.33315444218375184,0.9428043739119696,-1,146,194,878,317,2,-1
0.009,-0.020954712076692323,-0.2088301214457093,-0.9657192486860628,-13,714,357,243,763,-3,2
0.009,-0.0009327005735251948,0.9685846603559248,0.20056712738645144,16,565,285,574,148,3,0
0.001,0.011170227251238205,0.988972146688627,0.14208239894253918,20,879,550,211,807,3,3
0.012,-0.00012354470094397393,0.051852298718823714,0.9831368252505288,1,232,296,646,540,1,-1
0.004,0.0026746261930578634,0.41027495681678416,0.9065498709093027,-14,861,816,933,803,-3,-1
0.003,0.03020067196834698,-0.2181031559850758,-0.9714358652643704,19,467,654,715,228,-3,3
0.002,-0.0016051502861665825,0.33309961441055097,-0.9401032167061301,-1,672,729,132,698,2,-1
0.006,0.07410386782333495,0.8659186691909945,-0.480121416438074,18,111,236,377,141,2,1
0.012,0.0051717034162446236,0.05597467318722898,-0.9827652946469175,5,944,884,469,235,-1,-2
0.006,-0.027978132365335643,-0.8968462257688009,-0.42237596464255894,-20,385,327,818,505,2,-1
0.008,-0.011750353077256307,0.8482555665913367,0.511226077617015,-18,772,142,398,428,3,-2
0.012,0.008431145139458848,-0.9209017866248854,-0.346921321337372,-1,626,784,551,675,2,0
0.007,0.0135704788686821,0.9816130900356144,0.1390175927732546,15,732,370,857,251,-1,2
0.009,0.0015030166440851494,0.3123911948664027,0.9378783487854265,3,797,635,721,349,-1,0
0.002,-0.02606235871008358,0.9964436603303964,-0.05128058273626645,-20,135,677,953,113,0,2
0.009,0.01348672758220312,-0.12105201713020844,-0.9807265236325048,7,309,752,231,873,-3,1
0.001,0.003745123588262166,0.8363001180319222,0.5474067358256471,6,167,825,133,966,2,-3
0.012,0.009575215987159281,-0.8476929345321083,-0.49975948677726645,17,199,673,345,818,3,-3
0.006,-0.00889823909729426,-0.7587820161384056,-0.6390448882682174,-18,882,834,913,181,3,-1
0.012,0.05665767437416121,-0.3744506289975078,-0.9085976426837933,20,332,486,421,837,-3,3
0.003,-0.007049728165463621,-0.9077840751308225,0.40874583381035245,-2,790,922,824,541,-3,-2
0.004,-0.04728102639479028,-0.3180837478930274,-0.9413554678874861,-19,316,551,176,338,-3,-2
0.011,0.03696624831776772,-0.9765274154332115,-0.12445282260488857,20,826,162,887,188,2,-3
0.015,-0.007695982297631196,0.5929989644260029,-0.7808868228463947,-6,805,199,398,154,-1,0
0.007,-0.0035676993235371265,0.3561170139704196,0.9251507406417734,-16,316,634,835,129,1,1
0.005,-0.0011325634831504676,-0.09091319166069534,-0.9892937307016633,-5,204,443,773,612,1,3
0.001,-0.0019997070959153654,0.9990656860401139,-0.005361376679760499,-3,638,939,634,759,3,-2
0.013,-0.012036117051483055,0.7047941278752282,-0.6853884332983188,-10,759,388,403,216,-2,2
0.012,0.049194575742778815,-0.9344056669429257,-0.3042521411535271,19,284,606,232,509,0,3
0.011,-0.02811145830027551,0.7023412703234779,-0.6910976304853585,-20,363,993,875,235,0,3
0.004,0.0011539669654496722,-0.880370318217057,0.46176135636398086,-9,544,755,864,735,1,1
0.013,-0.0012949249619814184,0.9000235496103146,0.3968070905377514,-14,882,657,889,183,0,-3
0.012,0.017755244769589198,0.7496014471697863,0.6385481023270583,-14,707,936,632,658,-3,-3
0.002,-0.026563012694321275,0.9033069213481582,-0.4227215698592832,-19,829,176,936,573,1,-3
0.014,0.03999386862344695,-0.9097402449616431,-0.3662306063936355,7,430,777,200,801,2,3
0.001,0.007371766588323808,0.9910199949328817,0.1272033885447985,12,664,780,692,920,2,-2
0.012,0.002335038024230709,0.7327997645253117,0.6579918112176185,1,883,758,819,682,2,-3
0.002,-0.011639546622108757,0.9870254557434768,0.14975817014668763,-13,386,325,914,861,-2,-2
0.009,0.006336474772644542,-0.4465325770544257,0.8806354706576417,-4,485,161,692,540,0,2
0.001,0.0014627848772204482,0.9139160084855639,0.4044282299715883,2,281,874,762,136,-2,2
0.009,0.010145948536779867,-0.5264224085169141,-0.8363007097139178,1,856,952,194,764,3,3
0.009,0.004969691756520235,-0.956996327261519,-0.2450551415941805,6,577,617,151,432,-1,0
0.012,-0.009955928809721504,-0.9633460050902826,0.19962045582003363,0,646,811,243,956,-1,-1
0.009,0.04371758043600986,-0.7832418864985602,-0.6008144216300593,16,540,609,764,708,2,2
0.004,0.0008875992137387592,0.34019975407812775,0.9350606123624126,-13,718,940,151,924,1,-2
0.009,-0.0007339439208511116,0.04357335177934993,0.987377244666121,-7,342,361,554,655,0,2
0.001,0.007258061341118739,0.9858260611424283,0.16280044959923737,13,561,847,558,561,0,3
0.009,-0.009390522339818581,-0.1653489990915411,-0.9742866601289719,-6,860,206,300,829,-1,1
0.011,0.024005827963093147,-0.37057582120961663,-0.9130346730700142,7,697,195,420,235,2,2
0.015,0.016606849176428577,0.9257039800227981,0.3241602942109675,-7,879,879,127,791,-1,-3
0.007,-0.014155657178905778,-0.9345634506119411,0.3274153010826366,-15,797,822,431,910,2,-3
0.001,0.0008829060229617817,0.6714079982996455,0.7407123320102548,-2,449,288,755,967,-1,-3
0.008,-0.00041078762929891107,-0.06551260707553222,0.9872709055024539,14,493,284,358,652,0,-1
0.011,-0.025194695292039763,0.604383542060024,-0.7782667480501857,-20,650,718,195,238,-2,1
0.01,0.006065375693859606,0.9248117830151518,-0.34588860083653594,-17,296,525,689,980,-1,-3
0.015,-0.011297480113795525,0.8046500775106901,-0.5605214719660327,-17,302,681,339,760,-2,-1
0.002,-0.01671437296460987,-0.007656914494950947,-0.9972085152650522,-12,876,699,373,622,0,-3
0.01,-0.021606034735347335,0.9049130041278475,0.3961454305470574,14,125,619,312,776,2,3
0.011,-0.0004456885214090056,0.6894946195669149,0.7049768649758357,-13,873,911,556,172,-1,1
0.001,-0.0006183033354815693,0.5238705262341686,0.8516070113492857,-2,164,388,787,204,1,-3
0.012,-0.019664616037650472,-0.8442486893929829,-0.5054794864642304,-15,902,493,728,592,1,-2
0.002,0.017339436095340083,0.7173624629053363,-0.6928451345206442,12,560,610,753,551,-2,2
0.014,-0.08061856807638845,0.7873685036047906,-0.5814156681492109,-16,452,154,478,780,1,3
0.002,0.00885153637131574,0.6671947695842647,-0.7413920586959228,6,630,575,749,143,3,-1
0.002,-0.004869591413931307,0.7915958575041878,0.609690513999654,-10,335,123,157,708,-1,-3
0.007,0.014988564690536877,-0.3941191329144942,-0.9089754890461254,9,700,705,733,566,-1,3
0.003,0.02317888037073176,0.9051548731316075,-0.4162048179044996,11,434,234,381,264,1,-1
0.012,0.01809518017099666,0.9299987678648124,-0.3230848025577666,16,954,252,290,379,1,-1
0.001,-0.002386966000027475,0.9073385959192372,0.4190028523481636,-6,610,529,633,660,-2,-1
0.011,-0.0211680435053138,-0.9846863208542029,0.015181725055262562,10,799,202,251,956,1,-3
0.008,-0.045826910818775386,0.07965522836330216,-0.985253227660545,-8,277,106,376,740,-3,1
0.011,0.0013731808291649848,0.3458462125405272,0.9233992941247541,15,662,513,387,190,1,-3
0.008,0.0002889395496904676,0.45815603146841827,0.8774976267646744,10,738,893,608,518,2,-2
0.011,0.0034922535462145517,-0.8311302868944835,0.5283737583725533,20,734,317,284,231,-2,0
0.001,0.011587651568050774,0.981977985788531,0.184467038065486,20,749,637,487,282,3,-3
0.007,-0.020029622094353477,0.2836621728421544,-0.9491641319110565,-14,643,662,615,817,-2,-1
0.004,0.005729973608674324,0.11442119317063455,-0.9881334533386662,2,315,442,463,549,-2,2
0.005,0.0017856850346682025,0.03031807843850104,-0.9929933985409773,1,946,933,684,144,2,1
0.008,0.07803338221149773,-0.1111647344386537,-0.9801839087820836,14,207,200,805,366,0,2
0.013,-0.01198554995620135,-0.6578156555308265,0.7293472921902096,-19,662,248,693,644,-1,0
0.004,-0.03412024044629657,-0.1520147887889077,-0.982493785019313,-15,248,576,805,147,1,-2
0.013,0.001163330502188273,0.034296207627593486,-0.9824819177290833,1,790,899,191,615,0,0
0.015,0.024622861936177874,-0.7359246609854122,0.6464399015149871,9,868,332,468,470,2,3
0.012,-2.0020977939790357e-05,0.03226200115659124,0.9838847451314997,10,154,896,626,959,-3,2
0.003,-0.0041243879559290375,0.7801086621400312,-0.6196609112285107,-2,646,102,834,640,-1,0
0.009,-0.036115295579824944,0.010442268818011094,-0.987537655887677,-15,803,243,537,973,-3,-3
0.008,0.006312890018487615,-0.7079629878011657,-0.6912309285563334,-3,806,472,396,230,3,3
0.01,-0.030722368081231428,-0.958781584959066,-0.2303223170908304,-15,313,763,273,828,1,-2
0.011,-0.004853280656298745,0.24309406214146626,0.9554864312722162,-10,356,809,637,748,2,1
0.015,0.046210589082691905,-0.8541368511349554,-0.4785148575368958,-6,200,499,166,752,3,3
0.006,0.0007858763243822119,0.09416827114598551,0.9877933203053856,11,447,616,239,704,0,-2
0.009,0.0055258619339658656,-0.731753642820577,-0.6640330495620048,-4,689,451,369,868,2,1
0.014,0.014960399432721273,0.9519951549730814,0.24528230500954312,16,265,278,255,101,2,-2
0.003,-0.024033102595018896,-0.3689460525055983,-0.9249112852268194,-13,986,188,679,932,1,-2
0.009,0.0008199693271328491,0.9756634657093942,-0.1607999062687814,1,567,324,422,478,-1,1
0.014,0.009732667620458045,-0.7815965379753195,-0.5938364472058593,8,652,536,253,211,-2,2
0.015,-0.01584396199118184,0.9684443197315148,0.15589852665263254,7,548,803,511,310,2,3
0.014,0.04169973108795136,0.7017831320828005,-0.68547469579889,18,390,675,457,871,0,-2
0.006,-0.0015485279724688026,0.7261583957623922,0.6770541129926769,5,827,357,845,417,0,2
0.001,0.0037747809758194003,0.6312605711029601,0.7752489478836939,11,202,482,244,549,3,-2
0.014,0.013463186744754281,0.3969075226184158,0.8982837952734111,-18,905,471,607,910,-3,-2
0.01,-0.033458538375915475,0.3621399795418583,-0.9175050577186777,-15,805,100,521,438,3,-1
0.007,-0.0004530812918881007,-0.46531811435854487,-0.8747673761643507,-2,162,357,222,510,0,1
0.005,0.0010846098910805167,-0.5129024936913965,0.8501811944505036,-18,508,640,886,472,0,3
0.011,0.00808398448344778,-0.581316253420056,0.7951630684349738,16,293,792,311,904,-3,2
0.003,0.0343977397474392,0.9963709108737333,-0.02228241497429468,19,149,383,850,341,0,3
0.001,0.009088268173619726,0.998733608325192,0.025624949448874182,14,842,704,786,957,1,-2
0.006,-0.0031408758163936324,0.37063034850676735,0.9207799147001994,-11,203,908,469,261,1,3
0.009,-0.004609477358473426,0.9829898651948686,-0.10762780543954478,-1,461,424,687,883,-2,2
0.008,-0.01319543907469736,-0.33496430212234135,0.9304290431879877,-7,311,431,749,384,-3,-3
0.015,-0.03498647966456484,0.9684656093389125,0.1541392810621835,2,406,526,559,417,3,2
0.008,-0.0019713362796428277,-0.3976706024196876,-0.9061292076952601,2,537,693,371,686,2,-3
0.007,-0.010766223244393245,0.6614207708261697,0.7387116677471717,-7,433,569,388,448,3,2
0.004,0.023670787051986632,-0.15161123223393247,-0.9828639922525014,9,302,522,321,445,-1,2
0.01,-0.01859452514650297,-0.7815485071684779,-0.6021661056683624,-13,405,629,723,437,-1,2
0.015,-0.027573331610531725,0.3893473544509789,-0.8994658854119955,-17,683,756,603,366,1,3
0.002,0.007246312801744526,0.7379564476045439,-0.6710726716746052,5,570,585,811,557,-3,3
0.003,-0.01222948819434897,0.9932131233297159,0.0910660846678514,-9,214,280,510,421,-2,-2
0.004,-0.020256793221588153,-0.9634321698956495,-0.2452592100797108,-12,878,238,520,638,-3,0
0.002,-0.009842867027510064,0.972557353453388,-0.22319685214755736,-8,652,247,793,797,-3,1
0.011,0.0037757354452556463,0.9859729888092754,-0.017829414476349094,-13,979,308,340,759,-3,-1
0.008,0.029985704872647116,-0.9714332632000805,0.17959016355210286,8,213,399,907,506,2,-1
0.015,-0.011347839673530894,-0.9647142015923026,0.17132345242661057,-14,515,649,198,156,-3,3
0.015,-0.008422035385384299,0.9111560820874766,-0.36261891468165447,11,915,891,443,330,3,3
0.003,0.0053072493054030934,-0.9888764220061843,-0.11639002334765877,10,691,841,927,808,0,-1
0.003,0.029329531302874707,-0.17120156910051781,-0.9808145455985204,18,502,603,785,688,0,-2
0.011,0.004749627830646727,-0.548383331746278,0.8185393406124241,-6,825,835,319,810,2,1
0.014,0.002715485754362862,0.9750631100099515,0.117844234029726,4,931,968,528,927,-2,1
0.001,0.008490954779851248,0.8454301410393074,0.5331182986379053,17,884,125,561,267,-2,-2
0.006,-0.024978467932762476,-0.9894329140217304,0.0558378781933733,0,140,655,861,209,-3,-1
0.003,0.015345068950884347,-0.3098764923009296,-0.9465242209436607,9,853,300,111,415,-3,1
0.011,-0.01079829330913539,0.4466818718433775,0.8791022474224233,-19,879,306,895,669,1,2
0.001,0.007783049046854083,0.9982583602345972,0.040606422967279565,13,656,875,861,243,2,-1
0.001,-0.0041496157167665955,0.4354112105912129,0.900099571370587,-15,313,138,582,674,3,0
0.003,0.014231721033626998,0.45381919672302407,-0.8865738614487627,6,580,310,264,774,1,2
0.005,0.019771108715070998,-0.09895774300868984,-0.988322570940726,20,927,978,316,111,-3,-3
0.006,8.520857078058851e-05,-0.018916284095701147,0.9919516438304461,-7,522,522,774,800,1,0
0.002,-0.022895441012199667,0.9650892757917992,0.25532714460487693,-19,522,135,379,574,3,0
0.007,-0.022212964029130648,-0.9171292939531042,0.37306585923101865,-8,780,846,970,882,-2,-3
0.006,0.00892395802280149,-0.5504663650935574,-0.8253736969226677,5,827,842,189,756,3,1
0.01,-0.04384464527587237,0.3515924972744843,-0.9211603423337217,-20,402,504,229,444,-1,3
0.001,0.00784522232691387,0.9166814779901977,0.3980315704535524,15,710,452,798,190,-1,3
0.005,-0.002604150385351612,0.9175667093173577,0.38225271043559556,0,575,917,310,317,3,0
0.013,-0.07959490146186987,0.9108507778829603,-0.3626860703147547,-15,215,418,501,800,3,2
0.004,0.023444586264610497,-0.47421395596963867,-0.8741263246650077,7,775,135,143,974,1,2
0.006,-0.0010110251011068905,0.2058072257650576,0.9708281254334867,6,779,303,625,380,1,1
0.013,-0.02981205364679586,0.36517662351555613,-0.9122505574715448,-18,827,352,949,619,1,-1
0.007,0.00041973000494478416,-0.4814318882010875,-0.8660223024324877,-6,955,464,895,836,0,3
0.003,0.023133720513156163,0.9531371671522998,-0.29059631768447713,10,273,350,312,851,2,-3
0.011,0.0023007067741396842,-0.35622065537656267,0.9187525668425577,-13,819,861,429,811,-1,2
0.002,0.02834064785613082,0.9225144017538396,-0.37896045666272654,19,593,388,961,406,-3,-2
0.013,0.0016360287756130366,0.40973147813331456,0.8940083665738695,19,526,957,339,819,2,-1
0.014,-0.0037392954188842044,-0.8387497530969206,0.5093631773129841,-15,767,955,190,242,-1,1
0.007,0.010148869693025853,0.63587296595948,-0.7599066113758562,8,975,272,355,444,0,1
0.007,0.018750451915523603,0.9445540859406178,-0.2998899109912785,19,759,407,243,288,2,0
0.006,0.011633331519367202,0.8632975759956117,0.49021683037972197,14,360,863,176,666,-1,-2
0.004,0.0020034640803101404,-0.9620108906496638,0.25069810809129095,11,510,732,558,720,-1,-1
0.001,0.009476162688073886,0.9960780331095515,-0.07621497964732224,14,652,996,722,541,0,-3
0.001,0.0042201803453462946,0.9880178511881984,0.14896807067192644,6,701,721,254,770,-3,-2
0.011,-0.0018986514750208984,0.8739274838052014,-0.4566162063665949,-3,403,355,660,125,0,-3
0.006,0.0009302571702365515,-0.6459490796617948,0.7520196634316358,-5,644,285,249,987,2,0
0.009,0.005502899502688903,-0.9785251085837428,0.12843133930094974,19,161,377,947,780,-3,2
0.004,-0.001146010326271493,-0.6578937680312761,0.745420440533817,-17,511,879,932,468,0,2
0.007,-0.00872056443203131,-0.9256127711556431,-0.35283250732339877,-6,664,855,443,678,3,-3
0.009,-0.00030970756419481727,0.14818169786251797,0.9772238138119714,3,837,576,529,175,1,-1
0.006,0.018591702481242683,-0.9811207818720525,0.1402523957814434,20,129,680,768,141,0,-2
0.005,-0.06925690075511715,-0.5904250942017962,-0.7958802826340949,-19,355,401,890,262,-3,-3
0.012,0.015464801116512019,0.8387144689429915,0.5164866712496389,-15,793,339,244,766,-1,-3
0.007,0.023341139355576353,-0.8686231065451001,-0.47526009946618986,6,157,445,674,431,-1,3
0.01,0.001865845690231703,-0.12075966234206255,0.9792827150825791,-8,448,168,351,494,0,2
0.014,-0.006018962383818917,-0.6344067546655829,0.748718252466502,17,937,808,801,683,-2,0
0.007,-0.0039914523025902215,-0.58150961436313,0.8012055264469984,-2,526,282,405,553,-3,1
0.01,-7.961575241843626e-05,0.004374071472605448,0.9869547566103891,14,855,402,733,447,1,3
0.014,-0.0014313118402789447,-0.5880602579113074,-0.7861371212938536,-13,360,808,499,562,1,3
0.003,0.017591590870901404,-0.71617927574387,-0.6919312289815054,13,704,611,350,622,1,0
0.006,0.00022646009894892061,-0.01884696163183336,0.9919529252486184,-10,595,449,381,658,2,2
0.013,-0.07509801960445739,-0.8926225744229292,-0.40261586958364287,-8,127,203,149,571,-2,-1
0.015,-0.0091716040984731,-0.7469408620623025,-0.6349206004968054,-17,472,633,235,918,-2,2
0.002,-0.0019272978161067747,-0.39907916963343393,-0.9140549133514644,-2,798,979,649,362,2,-3
0.011,0.0032875244831055608,0.1250604526562062,0.9778388037971693,4,263,891,957,597,-1,-3
0.004,-0.013214813886917195,0.5415195551442333,-0.834395647648981,-5,186,456,536,682,-2,3
0.01,-0.030929112653973967,0.03518656805440673,-0.9858427416662863,-12,321,618,344,678,-3,-3
0.009,0.0022024442470403574,0.9301246566773362,0.33677666925414884,-17,565,269,132,786,-1,-2
0.004,-0.004261216740264752,-0.3269041323181989,0.9392078561282903,16,650,837,897,892,-3,-3
0.007,-0.006039447075036493,0.4265375432735168,-0.8943305919335818,-3,700,583,558,646,-1,3
0.011,0.02046711181082387,-0.800307216828706,-0.5746565493129765,15,697,246,197,587,1,-1
0.003,0.03187951098079528,-0.028314839725009408,-0.9951567716833277,15,612,445,337,424,2,3
0.007,-0.013642956915331276,0.9508423962967159,-0.2796621949625042,-12,739,424,110,143,1,0
0.009,-0.009249859881728578,-0.42181443417382125,0.892762019953101,-9,510,139,654,299,-2,0
0.007,-0.0033986063311058153,0.8540910507647544,0.5038805125703445,5,461,585,995,301,2,-3
0.004,-0.009633514250909943,-0.5257756203133499,-0.844374216951219,-4,646,279,106,699,3,-1
0.005,0.0669245454115505,-0.32377440557361997,-0.9368320188082507,18,175,520,966,748,2,1
0.013,-0.02092652644262053,0.9674114524782051,0.17622204373225608,-15,990,567,849,292,2,0
0.013,0.02303097606490008,-0.8789557138673721,0.43871827874811065,18,907,941,939,929,1,2
0.007,-0.023770277340146816,0.9486976922178868,-0.28617437775496407,-18,228,936,992,942,-2,3
0.006,0.011892758127943923,0.7881426875437408,-0.6027405838859298,3,774,644,920,197,-3,-3
0.011,0.030514350702221932,0.3382532130838373,-0.9252962813389954,14,292,533,821,516,2,-1
0.015,0.010892766617395268,0.07975776017531883,-0.9771845990750837,4,242,381,536,540,-1,0
0.015,-0.036410678909194964,-0.9209272214397137,-0.3330467483646732,-9,467,243,204,489,-2,-1
0.003,-0.02579857002194813,0.7730861560433682,0.6319483202610882,-17,115,181,473,171,2,2
0.009,0.00879547416191918,-0.9830433579861727,-0.09639639186280186,2,470,741,388,483,1,1
0.01,-0.00014913044780530892,0.6754518545613281,0.7204099323351834,18,484,848,234,176,1,3
0.015,-0.021007942799146244,-0.963669490018931,-0.17730769319010053,0,550,590,660,432,-3,1
0.003,-0.005004476073095615,-0.8537440604557569,0.5121508937467742,-14,939,812,786,497,1,-3
0.003,0.001968380699714463,-0.7917894364166282,0.6035727317903421,13,915,873,865,663,-3,3
0.003,-0.010016123690874887,-0.3550067966853345,-0.9306085309763459,-9,815,354,784,506,2,1
0.001,0.0009953029799638436,0.7763111890186769,0.6297326546900454,2,631,259,522,581,-3,2
0.002,-0.00011503416825404795,0.7565010596412652,-0.6501567705153466,0,940,201,640,525,3,0
0.007,0.00634999496474337,0.7932410120531587,-0.5939720163847617,4,595,619,855,161,0,-2
0.014,-0.03082177963769734,0.957508481545019,0.2210695812199125,-7,413,132,222,288,3,1
0.015,0.017165636858622848,0.7357261381573172,-0.6482684441076336,8,246,326,764,949,3,-2
0.012,-0.010142769110743294,0.8676652009396508,0.46635447649584877,11,480,657,445,841,2,1
0.003,-0.020004539053132857,-0.6907491790057603,-0.7172720270749956,-12,779,524,603,543,0,-3
0.01,-0.004576318286136505,0.9086278400477916,-0.3858947378700604,-8,661,793,266,324,-2,0
0.012,0.026580886189356143,0.8825129469984343,-0.435642246009562,18,830,910,305,753,-2,-2
0.013,0.014636213359880308,0.9585033194164485,-0.21983890162817057,-1,515,590,679,509,-3,1
0.003,-0.015009413645533935,-0.7956412071017824,-0.5988601378088497,-12,439,917,903,344,0,-1
0.001,0.00029683335336652705,0.6227192082420349,0.7821445222307116,2,505,168,955,788,0,1
0.011,0.0019871684878154674,0.32552258203587076,0.9307370611139564,-1,823,350,675,339,-1,0
0.01,-0.02023373185961888,0.6348232893012788,-0.7554919162166841,-19,545,956,802,538,-2,2
0.005,-0.005352555248924973,0.9928653162301958,0.04453820765949291,3,630,932,897,118,3,-1
0.009,0.015259886354731238,0.0021707994266641217,-0.9881349553893574,10,309,738,643,740,-2,-1
0.001,0.008410174783822607,0.9838015602856917,0.17461855976096086,14,507,889,639,792,-2,1
0.003,-0.005842370473609701,0.4512052152962398,-0.8880013335598631,-2,267,624,143,581,-1,-3
0.005,-0.02841341907270247,-0.4426264696843189,-0.8889376826835281,-10,409,312,385,423,-2,1
0.013,0.010178819385752177,0.4549759222031571,-0.8714195060557504,0,328,360,725,882,-3,0
0.003,-0.031037872781361518,-0.1860323225823226,-0.9780574837002985,-20,400,710,971,104,2,2
0.012,-0.03063981939899836,0.6629377564643629,0.7287733844194854,-16,153,432,433,539,3,1
0.002,0.006972534935974945,0.811935912612876,-0.5794900658121465,5,528,568,175,845,-2,2
0.011,-0.04017837387890397,0.752056594417882,-0.6360354400864867,-19,768,581,489,919,3,2
0.007,0.015371440271923482,0.9527587555820508,-0.27298825853067543,11,207,955,708,283,-1,0
0.011,0.0012634180633725386,0.6182413235362897,0.7684387807115997,7,343,861,943,195,0,0
0.005,0.00022775220064798364,0.21864358246505117,0.9693243717542089,7,857,444,119,614,-1,0
0.008,0.008867921772998728,-0.24875378838638934,-0.9577440309741265,4,828,382,234,409,0,2
0.015,-0.005889824428285218,0.5063015721869942,0.8402104536097196,-18,617,676,904,830,-2,3
0.003,-0.007559380612527526,0.16841809652952294,-0.9816892529595617,-2,496,495,550,361,-3,-2
0.007,0.003494159881478785,0.4191924414455042,0.8984117232465452,0,481,479,903,624,-2,1
0.006,-0.007658578958071983,0.9815129521472233,-0.1473660605920203,-7,722,612,444,294,1,0
0.004,0.010246536210617475,0.5076669594779655,-0.8554381731297458,4,247,405,895,782,-1,0
0.015,0.041604960536054184,0.9383276784591552,0.28436813154242996,17,720,203,220,444,-3,-3
0.012,-0.041956651243156284,-0.7931335376374993,0.5783618205986638,-9,111,334,818,721,0,-2
0.005,0.003610757943844701,-0.6071093998220766,0.7855614138673527,15,894,231,920,149,0,2
0.012,-0.013201322716444275,-0.5494471792645191,-0.8166310565102534,-14,930,952,512,559,-1,1
0.013,0.030494246641997666,-0.931524487666574,-0.3111849970422208,18,148,673,803,868,-2,2
0.015,-0.004061568417658631,-0.9169644555381907,0.3452597741563125,6,382,794,342,258,-1,-1
0.003,-0.040765184741900135,0.7757634289980662,-0.623767324664375,-19,569,181,721,216,-1,-3
0.004,0.0005224506853947816,-0.5833553196215713,0.8051569908838586,18,701,713,636,857,1,-2
0.011,-0.006797075037909432,0.7715254926097197,0.614456194974478,20,323,901,302,509,3,2
0.008,0.029345365162781495,0.4372287859816738,-0.8872407563527587,17,193,928,847,667,-3,3
0.015,-0.033001613493093794,-0.11584554075329682,-0.9730778274833429,-16,147,489,137,667,1,3
0.012,0.012868405942803833,-0.9835498306977388,-0.024959870449120618,3,715,723,369,131,3,1
0.007,0.08226574006541229,0.011879530674389769,-0.9873435245514556,20,207,240,873,796,2,-3
0.015,0.05157519108916677,-0.21890634409563325,-0.9543646077599626,18,705,357,789,767,3,2
0.011,0.01373780248698731,0.9557884529771429,-0.24183931127860347,14,721,587,263,236,-3,3
0.001,-0.0017075286292041025,0.8274559747767988,0.5607180875692973,-2,261,715,956,566,1,2
0.001,-0.007131573657097106,0.8480953206199481,0.5288808236541618,-14,711,303,555,324,3,0
0.003,-0.016985820694819825,-0.5733551235680198,-0.8142906124080149,-11,294,958,908,446,1,-3
0.008,0.005488578738500947,0.5699393663324694,0.8098870196670729,17,451,411,128,383,-3,0
0.012,0.043550818341319464,-0.46310888828041197,-0.867463129595654,6,146,157,286,519,-3,2
0.006,0.009247146222297302,0.8938266087020836,0.43208351634963804,16,830,404,441,938,1,-1
0.011,0.02276143373757606,-0.966733562237737,0.18711546131863774,-6,570,447,800,823,1,2
0.002,-0.014816645109839214,0.41800500086509057,-0.9054367916489456,-11,929,426,899,396,3,-3
0.002,0.02201728190396133,0.9686574917031596,-0.23867089663107127,16,443,464,299,121,-1,0
0.005,0.00023555511545833406,0.8553930500288968,0.5063598666971056,7,990,474,383,389,0,2
0.007,-0.010684610876509942,0.9544845254075309,0.26844791858102085,-4,947,136,912,127,2,-3
0.001,-0.008063696862482215,0.9562058938055308,0.29020303527914265,-14,662,615,415,334,3,-1
0.008,-0.02172757223354774,0.07247913808629289,-0.9866527484713771,-13,707,462,258,579,1,0
0.011,0.007307196964658725,-0.33283363366704694,0.9273346851624698,-8,299,812,692,926,2,1
0.012,0.020839676422764512,-0.931428172259404,-0.3164507629335529,-10,188,701,776,166,3,1
0.01,-0.00041715389165897243,0.36539603427841527,-0.9168280187877983,4,869,664,648,739,3,2
0.01,0.0,0.5356875216975499,0.8295211676078937,0,684,630,641,216,0,0
